Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
HRL,Hormel Foods Corp.,Consumer Defensive,34.22,0.033021625,0.027272727,0.061108593,1.093706731,18829.926,23.69390575,0.754280504,0.345111663,41.01,28.51
HSY,Hershey Company,Consumer Defensive,192.26,0.028503069,0.322393822,0.136675957,4.760084332,40603.7892,15.88104448,0.525395622,0.348141848,272.36,177.55
HUBB,Hubbell Inc.,Industrials,413.12,0.011812548,0.089285714,0.077497097,4.655475038,22411.77745,29.56698872,0.331586541,0.954912176,418.83,216.55
HUM,Humana Inc.,Healthcare,347.09,0.010199084,0.123809524,0.09980608,3.529873368,42052.50641,16.89534207,0.176493668,0.136085255,538.11,334.54
HVT,"Haverty Furniture Cos., Inc.",Consumer Cyclical,32.53,0.037024295,0,0.148698355,1.18366671,516.792817,9.176171752,0.352281759,1.021035417,36.72,24.36
HWKN,Hawkins Inc,Basic Materials,75.99,0.008422161,0.066666667,N/A,0.625768293,1610.358079,22.01627035,0.179818475,0.882168018,77.9,38.46
HY,Hyster-Yale Materials Handling Inc,Industrials,59.56,0.021821469,0.007751938,0.004680392,1.287903121,827.458216,0,N/A,1.401720489,72,38.03
IBM,International Business Machines Corp.,Technology,188.79,0.035171354,0.006060606,0.004890209,6.539608892,174951.5868,23.3206594,0.803391756,0.639717027,199.18,116.36
IBOC,International Bancshares Corp.,Financial Services,54.42,0.023153252,N/A,N/A,1.274069301,3392.52042,8.238912252,0.192457598,1.126057899,56.26,37.09
IDA,"Idacorp, Inc.",Utilities,90.71,0.036600154,0.050632911,0.056689784,3.199073908,4552.476864,17.42941811,0.62238792,0.398489438,109.82,86.43
IEX,Idex Corporation,Industrials,241.97,0.010579824,0.066666667,0.050611122,2.548342005,18447.46177,30.94692463,0.324629555,0.776490046,246.36,183.2
IFF,International Flavors & Fragrances Inc.,Basic Materials,82.01,0.019509816,N/A,N/A,2.793271639,21211.89928,N/A,N/A,1.037473547,93.97,60.5
INDB,Independent Bank Corp.,Financial Services,51.35,0.044401168,N/A,N/A,1.619501024,2152.857062,8.988889706,0.298800927,1.283359355,68.1,40.62
INGR,Ingredion Inc,Consumer Defensive,117.4,0.026575809,0.098591549,0.045304734,2.948313635,7684.294324,11.95069102,0.307116004,0.540074843,118.83,88.9
INTU,Intuit Inc,Technology,639.09,0.005633009,0.153846154,0.138751417,3.34452888,180247.2,65.07119134,0.341976368,1.573164009,671.01,396.26
IPG,"Interpublic Group Of Cos., Inc.",Communication Services,32.41,0.04072817,0.064516129,0.070259806,1.241264069,12403.25151,11.29210808,0.435531252,0.887322826,39.74,26.64
ITT,ITT Inc,Industrials,133.87,0.009561515,0.1,0.167601568,1.184436131,10914.374,26.588,0.238797607,1.275517145,135.33,74.96
ITW,"Illinois Tool Works, Inc.",Industrials,265.86,0.021063718,0.06870229,0.069610376,5.397340718,80260.8951,27.14267673,0.554141757,0.861755338,271.15,214.62
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,192,0.008958333,0.023809524,0.105857128,1.679228994,20121.50741,27.62854124,0.240922381,1.093119506,219.51,161.89
JJSF,J&J Snack Foods Corp.,Consumer Defensive,141.91,0.020717356,0.05,0.080098759,2.875712237,2751.356879,34.58433635,0.699686676,0.351790399,173.96,139.51
JKHY,"Jack Henry & Associates, Inc.",Technology,165.75,0.013273002,0.057692308,0.065762757,2.089827823,12310.9942,33.00835518,0.408968263,0.867625678,177.25,134.81
JNJ,Johnson & Johnson,Healthcare,155.22,0.030666151,0.053097345,0.046079452,4.705887702,374070.6235,10.64121479,0.342744916,0.226884274,172.01,142.71
JPM,JPMorgan Chase & Co.,Financial Services,194.82,0.023611539,0.05,0.055892882,4.060018323,566338.6439,11.85801181,0.250155165,0.725855519,200.48,123.68
K,Kellanova Co,Consumer Defensive,55.65,0.040251572,N/A,0,2.274145086,18893.1105,19.96290677,0.823965611,0.228885756,69.49,46.64
KALU,Kaiser Aluminum Corp,Basic Materials,84.06,0.036640495,0,0.051157746,2.983824479,1299.361124,27.58728501,1.021857698,2.159388188,84.32,52.43
KEY,Keycorp,Financial Services,15.19,0.053982883,0,0.038152103,0.800535496,13939.90754,16.91736352,0.906198207,1.837697811,15.54,7.95
KLAC,KLA Corp.,Technology,699.73,0.008288911,0.115384615,0.140936168,5.460901469,96091.62306,35.50532924,0.277343904,1.811632455,729.15,349.27
KMB,Kimberly-Clark Corp.,Consumer Defensive,125.18,0.038983863,0.033898305,0.034438132,4.692090892,42090.71224,23.86094798,0.900593261,0.27101317,142.41,114.07
KO,Coca-Cola Co,Consumer Defensive,60.4,0.032119205,0.054347826,0.039289045,1.843276255,260783.9223,24.34048183,0.74626569,0.353319817,62.98,50.74
KR,Kroger Co.,Consumer Defensive,55.96,0.020729092,0.115384615,0.15678858,1.119547904,40683.39593,21.65162104,0.430595348,0.284977662,57.26,41.83
KW,Kennedy-Wilson Holdings Inc,Real Estate,8.41,0.113222409,0,0.027066087,0.935217097,1147.955785,N/A,N/A,1.280577078,16.82,7.85
KWR,Quaker Houghton,Basic Materials,201.3,0.009041232,0.045977011,0.042226075,1.773316507,3624.983431,32.31024602,0.283277397,1.39917402,221.44,138.36
LAD,"Lithia Motors, Inc.",Consumer Cyclical,297.18,0.006729928,0.19047619,0.107566343,1.99473322,8224.041202,8.217467228,0.055011948,1.614599291,331.4,204.42
LANC,Lancaster Colony Corp.,Consumer Defensive,203.14,0.017721768,0.058823529,0.067249182,3.461539711,5669.87642,44.00642974,0.738068169,0.472970223,214.36,154.96
LECO,"Lincoln Electric Holdings, Inc.",Industrials,256.05,0.011091584,N/A,N/A,2.60449502,14663.19138,26.8927009,0.277961048,1.145224712,261.13,149.32
LEG,"Leggett & Platt, Inc.",Consumer Cyclical,18.69,0.098448368,0.045454545,0.028346722,1.784045163,2511.451071,N/A,N/A,0.8117502,31.12,18.34
LFUS,"Littelfuse, Inc.",Technology,232.56,0.011179911,0.083333333,0.086147933,2.530170335,5760.689276,22.20047123,0.244697324,1.265311557,305.08,210.51
LHX,L3Harris Technologies Inc,Industrials,211.69,0.021918844,0.01754386,0.11110086,4.540593237,40291.459,32.8373749,0.705061062,0.624617631,217.17,158.42
LII,Lennox International Inc,Industrials,489.01,0.008997771,0.037735849,0.114403692,4.34202701,17574.48389,29.782213,0.26267556,1.226833797,501.72,229.96
LKFN,Lakeland Financial Corp.,Financial Services,63.67,0.02886941,0.043478261,0.098560543,1.825124127,1641.60213,17.50724807,0.500034007,1.153243316,73.22,41.23
LMAT,Lemaitre Vascular Inc,Healthcare,65.38,0.009788926,0.142857143,0.134854571,0.576109708,1481.612,49.21481481,0.429932618,0.621902729,74.28,43.82
LMT,Lockheed Martin Corp.,Industrials,446.31,0.028231498,0.05,0.074428636,12.17158479,107232.1099,15.49596964,0.441799811,0.327258193,494.18,388.14
LNC,Lincoln National Corp.,Financial Services,29.88,0.060240964,0,0.039925333,1.75394153,5000.138947,N/A,N/A,1.7802352,30.33,17.54
LNN,Lindsay Corporation,Industrials,115.37,0.01213487,N/A,N/A,1.38426158,1249.58443,18.06253784,0.221128048,1.015236679,150.54,105.87
LNT,Alliant Energy Corp.,Utilities,48.63,0.039481801,0.060773481,0.062190901,1.787616971,12464.40126,17.73030051,0.643027687,0.509264106,53.26,43.46
LOW,"Lowe`s Cos., Inc.",Consumer Cyclical,254,0.017322835,0.047619048,0.180402959,4.316365603,148663.35,19.44582734,0.333310085,1.107966601,262.49,180.94
LYB,LyondellBasell Industries NV,Basic Materials,100.49,0.049756195,0.050420168,0.035485788,4.90510515,32770.34668,15.51626263,0.756960671,0.771454985,102.93,81.58
MA,Mastercard Incorporated,Financial Services,476.04,0.005545752,0.157894737,0.148698355,2.364840816,446049.0599,39.84359624,0.199902013,0.883162444,490,350.68
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,130,0.045230769,0.383529412,0.088953212,5.582310519,15272.24058,27.81231098,1.185203932,0.951901551,153.69,114.28
MAN,ManpowerGroup,Industrials,74.26,0.039590628,N/A,N/A,2.911226435,3581.606786,40.33340976,1.654105929,0.993298943,87.17,66.03
MATW,Matthews International Corp.,Industrials,29.25,0.032820513,0.043478261,0.037137289,0.921508592,897.448793,26.96255949,0.869347728,1.179280082,47.02,27.37
MBWM,Mercantile Bank Corp.,Financial Services,36.87,0.035829019,N/A,N/A,1.321732504,594.542186,7.231377763,0.257647662,1.239457106,42,21.96
MCD,McDonald`s Corp,Consumer Cyclical,278.62,0.023975307,0.098684211,0.075602236,6.327314722,204073.4121,24.0970872,0.547345564,0.496207086,300.68,242.88
MCHP,"Microchip Technology, Inc.",Technology,87.65,0.020536224,0.25698324,0.042473506,1.663320319,47576.816,20.19218063,0.388626243,1.69217469,94.19,67.67
MCK,Mckesson Corporation,Healthcare,532.55,0.00465684,0.148148148,0.086229433,2.397099429,69984.11088,23.34359936,0.10841698,-0.014043856,537.26,348.24
MCO,Moody`s Corp.,Financial Services,386.57,0.008795302,0.103896104,0.111961586,3.149743589,70744.3,43.99521144,0.360382562,1.147076181,406.7,288.32
MDT,Medtronic Plc,Healthcare,83.24,0.033157136,0.014705882,0.050246073,2.725887866,110315.4965,26.25309294,0.865361227,0.492148629,89.04,67.71
MDU,MDU Resources Group Inc,Basic Materials,23.22,0.021533161,N/A,N/A,0.591296739,4684.84907,11.29676873,0.291279182,0.803599376,23.34,17.83
MET,Metlife Inc,Financial Services,73.1,0.028454172,0.04,0.033975227,2.054578713,52512.96533,38.05287343,1.135126361,0.983655619,74.01,47.75
MGEE,"MGE Energy, Inc.",Utilities,77.25,0.022135922,0.049079755,0.048413171,1.659042702,2786.768286,23.677077,0.510474678,0.382309178,82.38,61.26
MGRC,McGrath Rentcorp,Industrials,121.7,0.015612161,0.021978022,0.04396115,1.835360023,2975.802385,17.04149206,0.257775284,0.772322577,130.86,82.87
MKC,"McCormick & Co., Inc.",Consumer Defensive,69.94,0.024020589,0.076923077,N/A,1.576418974,18783.47312,27.59840306,0.625563085,0.427708272,92.83,58.77
MKTX,MarketAxess Holdings Inc.,Financial Services,219.62,0.01311356,0.027777778,0.077289207,2.872790917,8395.278623,32.53290432,0.419385535,1.262398898,390.59,197.41
MMC,"Marsh & McLennan Cos., Inc.",Financial Services,203.08,0.013984637,0.203389831,0.1133765,2.705870801,100504.3596,26.7583492,0.359345392,0.454564947,209.2,158.43
MMM,3M Co.,Industrials,104.84,0.057611599,0.006666667,0.009538512,5.869354242,59017.306,N/A,N/A,1.057528865,109.19,82.65
MNRO,Monro Inc,Consumer Cyclical,29.92,0.036116839,0,0.049414523,1.090728545,903.044658,27.0786128,1.048777447,0.866835108,46.97,21.91
MO,Altria Group Inc.,Consumer Defensive,43.26,0.090614887,0.042553191,0.041423127,3.753734011,75793.58709,9.342239257,0.821385998,0.531658511,44.02,37.33
MOFG,MidWestOne Financial Group Inc,Financial Services,22.61,0.041317962,0,0.036710132,0.939157281,358.008206,17.16324876,0.706133294,1.171174238,27.19,16.26
MORN,Morningstar Inc,Financial Services,301.49,0.005373313,0.08,0.076612452,1.522784967,12980.39441,91.99429064,0.462852574,0.593998652,316.05,161.64
MRK,Merck & Co Inc,Healthcare,125.31,0.024579044,0.054794521,0.069610376,2.970637411,313667.9435,859.3642289,20.73019827,0.283785807,129.42,97.81
MSA,MSA Safety Inc,Industrials,188.97,0.009948669,0.02173913,0.022750531,1.872280991,7371.039382,125.9662209,1.265054723,0.71057601,188.27,121.17
MSEX,Middlesex Water Co.,Utilities,50.47,0.025757876,0.04,0.062513419,1.255220836,908.548737,28.93098766,0.713193657,0.69403825,81.92,48.59
MSFT,Microsoft Corporation,Technology,422.86,0.007094547,0.102941176,0.102708409,2.845312193,3185725.229,38.59567038,0.2572615,1.191333027,430.82,268.79
MSI,Motorola Solutions Inc,Technology,347.92,0.010627087,0.113636364,0.114474777,3.704177538,57895.816,33.87701346,0.373028956,0.665629939,351.33,268.07
MTRN,Materion Corp,Basic Materials,133.87,0.003868897,0.04,0.033975227,0.519167341,2770.483654,28.94906746,0.113355315,1.611118323,144.94,92.04
NBTB,NBT Bancorp. Inc.,Financial Services,35.85,0.034470848,0.066666667,0.042402216,1.226128052,1677.201513,14.11999725,0.462689831,0.98840572,42.94,25.81
NDAQ,Nasdaq Inc,Financial Services,61.06,0.014412054,0.1,N/A,0.869852079,35484.00135,33.50708342,0.418198115,0.751346474,63.05,46.17
NDSN,Nordson Corp.,Industrials,267.15,0.010181546,0.046153846,0.142058035,2.668811989,15357.26163,31.16302146,0.311777102,1.012475758,275.67,204.15
NEE,NextEra Energy Inc,Utilities,62.61,0.032902092,0.101604278,N/A,1.894149859,126799.0731,17.34597444,0.526152739,0.675222701,77.38,46.34
NFG,National Fuel Gas Co.,Energy,52.36,0.037815126,0.042105263,0.030963414,1.931992389,4781.423634,10.86200868,0.405029851,0.69328583,56.58,45.32
NHC,National Healthcare Corp.,Healthcare,92.04,0.025641026,0.035087719,0.033656884,2.297582412,1425.246479,21.33666395,0.529396869,0.497559477,101.81,53.29
NI,NiSource Inc,Utilities,27.15,0.036913193,0.06,0.057896489,1.00034753,12127.91474,18.3450533,0.675910493,0.471288475,28.12,22.41
NJR,New Jersey Resources Corporation,Utilities,42.08,0.039923954,0.076923077,0.075040149,1.626752878,4133.66331,17.35273036,0.669445629,0.551918293,53.81,38.18
NKE,"Nike, Inc.",Consumer Cyclical,93.75,0.015786667,0.088235294,0.109572817,1.412859705,146421.6,21.68066584,0.413116873,0.894928823,126.95,88.05
NNN,NNN REIT Inc,Real Estate,42.03,0.053771116,0.027272727,0.024744719,2.197541873,7769.310182,19.83327891,1.017380497,0.710030025,43.12,33.37
NOC,Northrop Grumman Corp.,Industrials,469.32,0.015937953,0.080924855,0.072145026,7.434246584,70329.23672,34.2068272,0.549463901,0.320855004,492.89,411.23
NSP,Insperity Inc,Industrials,105.69,0.021572523,0.096153846,0.136974489,2.260900547,3918.000095,22.86121118,0.505794306,0.874804803,128.3,90.26
NUE,Nucor Corp.,Basic Materials,195.48,0.011049724,0.058823529,0.061858759,2.060420158,46661.7009,10.35119827,0.114467787,1.097344101,197.98,128.56
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,12.5,0.0192,N/A,N/A,1.200400747,607.876849,70.72447337,6.962881361,0.826598322,39.25,12.06
NWBI,Northwest Bancshares Inc,Financial Services,11.19,0.071492404,0,0.021295688,0.769188474,1410.951026,10.48114684,0.725649504,1.166338364,12.86,9.07
NWE,NorthWestern Energy Group Inc,Utilities,49.19,0.052856272,0.015625,0.024823563,1.273345207,3009.841754,0,N/A,0.917789718,52.33,43.71
NWN,Northwest Natural Holding Co,Utilities,36.35,0.053645117,0.005154639,0.005208615,1.908919189,1352.218199,14.40552903,0.737034436,0.502859911,46.81,34.95
O,Realty Income Corp.,Real Estate,52.17,0.059037761,0.001953125,0.007169193,2.990364523,44847.32527,51.41220057,2.373305177,0.64241354,61.78,43.95
OGE,Oge Energy Corp.,Utilities,33.67,0.04959905,0.00990099,0.027586128,1.634909621,6753.138795,16.20234836,0.789811411,0.459191217,37.57,30.48
ORCL,Oracle Corp.,Technology,126.08,0.012690355,0.25,0.107566343,1.591073956,351232.6041,33.00437926,0.420919036,1.330529752,132.77,88.13
ORI,Old Republic International Corp.,Financial Services,29.91,0.035439652,0.081632653,0.047623703,0.987160722,8250.92525,13.77679955,0.470076534,0.456248245,30.33,23.17
OZK,Bank OZK,Financial Services,44,0.034545455,N/A,N/A,1.431741145,5317.785722,8.028688427,0.250304396,1.619529299,51.94,29.37
PAYX,Paychex Inc.,Industrials,118.96,0.029926026,0.126582278,0.074978216,3.507294307,43480.86945,26.68029052,0.779398735,0.840036308,128.72,100.01
PB,Prosperity Bancshares Inc.,Financial Services,62.82,0.035657434,0.018181818,0.064341103,2.190390921,5895.166969,14.05900793,0.485674262,1.147427508,68.26,48.73
PEG,Public Service Enterprise Group Inc.,Utilities,65.32,0.036742192,0.052631579,0.050051691,2.278615939,32423.08634,12.65044336,0.444174647,0.437975048,65.59,52.73
PEP,PepsiCo Inc,Consumer Defensive,172.6,0.031402086,0.1,0.057833779,4.948072451,236443.0573,26.0572027,0.754279337,0.383119245,187.02,151.16
PFC,Premier Financial Corp,N/A,19.59,0.060949441,0,0.102863131,1.183028643,694.948439,6.254204477,0.380395062,1.332356728,24.1,12.38
PFE,Pfizer Inc.,Healthcare,27.43,0.06124681,0.024390244,0.031310306,1.616626537,154927.1297,73.14784217,4.357483928,0.364144159,40.15,25.38
PFG,Principal Financial Group Inc,Financial Services,84.48,0.032670455,0.078125,0.050246073,2.588305536,19702.09472,31.61440103,1.015021779,0.913296318,85.09,62.36
PG,Procter & Gamble Co.,Consumer Defensive,160.19,0.023472127,0.030001095,0.047500183,3.727557631,380389.3836,26.25547926,0.636101985,0.319686638,162.73,139.25
PII,Polaris Inc,Consumer Cyclical,94.63,0.02789813,0.015384615,0.015880959,2.582671944,5402.328452,10.74448777,0.296518019,1.255507341,135.68,81.42
PKG,Packaging Corp Of America,Consumer Cyclical,187.31,0.026693716,0,0.096116169,4.94575368,16555.36726,21.81207808,0.580487521,0.705766806,187.33,118.33
PLOW,Douglas Dynamics Inc,Consumer Cyclical,23.11,0.05036279,0,0.015993903,1.160358681,529.550554,22.83037524,1.148869981,1.125263818,34.27,22.34
PM,Philip Morris International Inc,Consumer Defensive,91.15,0.057048821,0.023622047,0.026615224,5.065302704,141087.2555,18.10900469,1.009024443,0.557559611,96.61,84.34
PNC,PNC Financial Services Group Inc,Financial Services,155.04,0.03998968,0.033333333,0.102863131,6.046148483,61863.1395,12.06850166,0.47309456,1.081724798,158.8,106.47
PNW,Pinnacle West Capital Corp.,Utilities,72.59,0.048767048,0.01734104,0.035962725,3.428450709,8281.332065,16.5112481,0.777426465,0.341367345,83.08,65.2
POOL,Pool Corporation,Consumer Cyclical,408.17,0.010779822,0.1,0.148698355,4.364445767,16113.906,30.96101126,0.326924777,1.366190818,420.98,303.19
POR,Portland General Electric Co,Utilities,40.65,0.046740467,0.049723757,0.042909386,1.868182217,4120.343167,18.07168056,0.801794943,0.545974493,49.37,37.16
POWI,Power Integrations Inc.,Technology,70.03,0.01103462,0.052631579,0.033037804,0.773857932,3989.41518,71.57827541,0.800018539,1.826613445,98.06,66.17
PPG,"PPG Industries, Inc.",Basic Materials,141.15,0.01842012,0.048387097,0.062513419,2.551965142,33553.08497,26.41975195,0.47700283,1.000940284,150.73,119.17
PRGO,Perrigo Company plc,Healthcare,31.01,0.035472428,0.010989011,0.056180044,1.080052757,4244.359209,N/A,N/A,0.689159275,39.22,25.52
PRI,Primerica Inc,Financial Services,250.07,0.011996641,0.153846154,0.171430343,2.687983842,8670.421901,15.10216001,0.168631358,0.890219699,254.41,162.05
PRU,Prudential Financial Inc.,Financial Services,115.63,0.044971028,0.04,0.053873952,4.956724532,41141.4,16.73094754,0.733243274,0.982301054,116.62,73.16
PSX,Phillips 66,Energy,156.46,0.026843922,0,0.031310306,4.148871105,68216.6052,9.739663793,0.268535347,0.487710321,159.8,87.47
QCOM,"Qualcomm, Inc.",Technology,167.52,0.019102197,0.066666667,0.052300216,3.144889874,189831.6,24.45023184,0.455781141,1.436874611,177.59,96.45
R,"Ryder System, Inc.",Industrials,115,0.024695652,N/A,N/A,2.723355514,5076.421661,12.56540015,0.313389587,0.919287279,118.7,74.02
RF,Regions Financial Corp.,Financial Services,19.95,0.048120301,0.2,0.113824179,0.902602345,18248.63999,9.235141697,0.427773623,1.409486165,20.35,13.35
RGA,"Reinsurance Group Of America, Inc.",Financial Services,191.17,0.017785217,0.0625,0.072145026,3.323959853,12442.55298,13.79440463,0.247318441,0.519413598,189.45,125.7
RGLD,"Royal Gold, Inc.",Basic Materials,111,0.014414414,0.066666667,0.085832468,1.509585577,7171.640618,29.95172326,0.414721312,0.609501508,144.8,100.4
RHI,Robert Half Inc,Industrials,78.35,0.027058073,0.104166667,0.113224703,1.951827987,8361.13945,20.33618094,0.50304845,1.09315809,87.8,63.44
RJF,"Raymond James Financial, Inc.",Financial Services,126.46,0.01423375,0.071428571,0.057661557,1.699797614,26251.77804,15.29823895,0.213274481,1.06253719,126.59,81
RLI,RLI Corp.,Financial Services,145.61,0.007417073,0,0.023836256,3.0663859,6691.536759,21.96748233,0.463901044,0.320190009,149.2,120.76
RMD,Resmed Inc.,Healthcare,193.31,0.009932233,0.090909091,0.053435386,1.872399801,28241.0665,31.71777914,0.310514063,1.047101323,241.04,131.49
RNR,RenaissanceRe Holdings Ltd,Financial Services,231.98,0.006724718,0.026315789,0.027820175,1.52596769,12039.093,4.83799065,0.029193949,0.111674924,239.42,173.27
ROK,Rockwell Automation Inc,Industrials,282.46,0.017701621,0.059322034,0.052028865,4.827930562,32816.86326,27.04983783,0.459802911,1.398717156,343.92,249.85
ROP,Roper Technologies Inc,Industrials,550.94,0.005445239,0.098901099,0.101513706,2.78685854,59545.08564,43.01768938,0.216203145,0.844511902,562.69,425.14
RPM,"RPM International, Inc.",Basic Materials,117.91,0.015605123,0.095238095,0.056180044,1.748579451,15295.83738,29.23661608,0.430684594,0.978035237,119.42,77.46
RRX,Regal Rexnord Corp,N/A,178.43,0.008238525,N/A,N/A,1.39505432,12036.80485,N/A,N/A,1.341743685,183.85,96.96
RS,Reliance Inc.,Basic Materials,331.53,0.0132718,0.1,0.148698355,4.078919927,21066.98991,15.76988541,0.180164308,1.057662273,332.84,226.69
RSG,"Republic Services, Inc.",Industrials,189.73,0.011279186,0.080808081,0.073654387,2.049786436,59936.46141,34.62533877,0.374732438,0.305871458,192.57,128.54
RTX,RTX Corp,Industrials,95.63,0.024678448,0.072727273,N/A,2.335813663,127034.2609,39.76033206,1.047450073,0.447455624,102.12,67.61
SASR,Sandy Spring Bancorp,Financial Services,22.17,0.059408899,0,0.025348576,1.302243072,985.088022,8.033599646,0.477012114,1.404978723,27.1,17.55
SBSI,Southside Bancshares Inc,Financial Services,28.42,0.049261084,0.028571429,0.030358033,1.364457388,850.181686,9.806922041,0.483850138,1.063076151,32.93,23.9
SBUX,Starbucks Corp.,Consumer Cyclical,90.67,0.025146134,0.075471698,0.068115457,2.163675468,102701.862,23.91919836,0.578522852,0.920809202,111.11,87.19
SCI,Service Corp. International,Consumer Cyclical,72.76,0.016492578,0.111111111,0.107566343,1.142931821,10643.16483,19.80798081,0.32377672,0.805076783,75.67,52.45
SCL,Stepan Co.,Basic Materials,88,0.017045455,0.02739726,0.084471771,1.47050886,1979.411812,49.23420087,0.840290777,1.006404546,102.68,63.04
SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,35.52,0.011965094,0.333333333,0.084471771,0.434452562,985.173559,12.40179207,0.149811228,1.187071223,37.08,18.73
SEIC,SEI Investments Co.,Financial Services,70.62,0.013027471,N/A,N/A,0.88389422,9205.169534,19.91348886,0.255460757,0.946687459,71.06,51.45
SFNC,Simmons First National Corp.,Financial Services,18.65,0.042019469,0.05,0.055892882,0.784083292,2338.614583,13.35916064,0.568176299,1.464647112,20.36,12.79
SHW,Sherwin-Williams Co.,Basic Materials,342,0.008362573,0.181818182,N/A,2.521859451,87248.25066,36.52388256,0.272633454,1.098662937,347.71,208.95
SJM,J.M. Smucker Co.,Consumer Defensive,123.63,0.034295883,0.039215686,0.037921812,4.146496551,13215.67071,N/A,N/A,0.108277118,154.9,105.41
SJW,SJW Group,Utilities,55.52,0.028818444,0.052631579,0.059223841,1.525865831,1790.250112,21.06498772,0.569352922,0.671798543,79.99,54.39
SLGN,Silgan Holdings Inc.,Consumer Cyclical,45.48,0.016710642,0.055555556,0.1155067,0.725435175,4813.797966,14.76783693,0.243434623,0.70111772,54.02,37.78
SMBC,"Southern Missouri Bancorp, Inc.",Financial Services,43.12,0.019383216,0,0.100665081,0.827663326,485.453909,0,N/A,1.338231556,54.9,29.21
SMG,Scotts Miracle-Gro Company,Basic Materials,72.57,0.036378669,0,0.026179155,2.593549669,4158.381085,N/A,N/A,2.055286544,74.71,42.66
SNA,"Snap-on, Inc.",Industrials,291.89,0.025489054,0.148148148,0.143820479,6.893807332,15409.2553,15.2400903,0.367473738,0.819128991,297.61,220.87
SO,Southern Company,Utilities,69.76,0.040137615,0.029411765,0.024569138,2.757170292,76152.85489,19.15313252,0.761649252,0.342441465,72.81,60.31
SON,Sonoco Products Co.,Consumer Cyclical,56.78,0.035928144,0.040816327,0.034714045,2.012361227,5537.356156,11.65859823,0.419241922,0.868567507,62.02,49.07
SPGI,S&P Global Inc,Financial Services,418.48,0.008698146,0.011111111,0.098078295,3.598415071,139570.29,51.11548069,0.437231479,1.119734838,460.2,326.47
SPTN,SpartanNash Co,Consumer Defensive,20.16,0.043154762,0.011627907,0.027403716,0.836577675,690.075166,13.31446036,0.561461527,0.185071467,23.98,18.63
SR,Spire Inc.,Utilities,59.86,0.050451052,0.048611111,0.049667424,2.897574978,3286.357639,16.72446635,0.778918005,0.576581978,68.74,52.48
SRCE,1st Source Corp.,Financial Services,49.78,0.027320209,0.0625,0.047184079,1.293662376,1229.147261,9.933626919,0.257189339,0.867359993,55.84,37.19
SRE,Sempra,Utilities,69.63,0.035616832,N/A,N/A,2.374935609,44105.09964,14.55613849,0.495811192,0.505607393,77.11,62.68
SSB,SouthState Corporation,Financial Services,81.07,0.018407733,0.04,0.038740291,1.498757648,6208.501836,12.55998656,0.232005828,1.38759692,86.64,56.64
STAG,STAG Industrial Inc,Real Estate,37.84,0.039112051,0.0068,0.002723745,1.44460323,6949.720629,36.07751854,1.350096477,0.977940067,39.35,30.95
STBA,"S & T Bancorp, Inc.",Financial Services,30.74,0.041232234,N/A,N/A,1.269128167,1176.822975,8.137064648,0.339339082,1.271294124,35.52,23.29
STE,Steris Plc,Healthcare,220.67,0.009425839,0.106382979,0.088691633,2.02300909,22628.41402,39.92021398,0.354913875,0.758013492,252.21,178.86
STLD,Steel Dynamics Inc.,Basic Materials,144.15,0.012764481,0.25,0.121077245,1.684344729,22775.84308,9.292917032,0.115050869,1.159401037,145.48,88.84
STT,State Street Corp.,Financial Services,75.65,0.036483807,0.095238095,0.079817214,2.604763253,22899.40043,12.57517871,0.46680345,1.037488231,79.9,62.23
SWK,Stanley Black & Decker Inc,Industrials,94.43,0.03431113,0.0125,0.041809268,3.187367201,14562.1471,N/A,N/A,1.453282478,102,70.6
SWX,Southwest Gas Holdings Inc,Utilities,72.28,0.034311013,0,0.026122091,2.441528146,5136.860874,34.04397188,1.146257346,0.807949126,74.5,51.58
SXI,Standex International Corp.,Industrials,178.58,0.006719677,0.071428571,0.084471771,1.157841887,2171.25547,15.69234389,0.100332919,1.064254363,184.18,113.23
SXT,Sensient Technologies Corp.,Basic Materials,67.63,0.024249593,0,0.026351854,1.623493525,2873.455561,30.7670253,0.734612455,0.873295765,77.12,52.18
SYBT,Stock Yards Bancorp Inc,Financial Services,44.89,0.026732012,0.034482759,0.029033661,1.167208794,1331.194188,12.35469975,0.318040543,1.261674078,53.21,36
SYK,Stryker Corp.,Healthcare,351.03,0.00911603,0.066666667,0.089976987,3.037907762,133973.7376,42.3297749,0.368231244,0.666886914,361.41,249.31
SYY,Sysco Corp.,Consumer Defensive,80.88,0.024975272,0.020408163,0.05094764,1.96924878,40617.92914,19.50933544,0.48030458,0.479078123,82.89,61.82
TCBK,Trico Bancshares,Financial Services,35.06,0.034279314,0.1,0.116739989,1.198747624,1163.385527,9.910431271,0.340553302,1.288099302,44.98,26.77
TDS,"Telephone And Data Systems, Inc.",Communication Services,16.13,0.047117173,0.027027027,0.028617554,0.732934781,1667.38,N/A,N/A,0.484230169,21.06,6.08
